# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_protein_protein_contact	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
PPFIA4	ENSG00000143847	ENST00000594656	retained_intron	0	0	0	73	0	0	0	0	0	0	0	26	0	0	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16
PPFIA4	ENSG00000143847	ENST00000597023	retained_intron	0	0	0	54	0	0	0	0	0	0	0	27	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23
PPFIA4	ENSG00000143847	ENST00000599514	protein_coding	0	1	1	47	0	0	0	0	0	0	0	18	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1	19
PPFIA4	ENSG00000143847	ENST00000599966	protein_coding	0	3	1	132	3	0	1	0	0	0	0	11	0	0	107	1	0	0	0	0	0	0	1	0	0	0	0	0	2	11
PPFIA4	ENSG00000143847	ENST00000600426	protein_coding	0	3	1	146	1	0	0	0	0	0	0	13	0	0	120	1	0	0	0	0	0	0	1	0	0	0	0	0	2	13
PPFIA4	ENSG00000143847	ENST00000600447	retained_intron	0	0	0	44	0	0	0	0	0	0	0	19	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
PPFIA4	ENSG00000143847	ENST00000601609	retained_intron	0	0	0	26	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
PPIAL4G	ENSG00000236334	ENST00000419275	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIAP7	ENSG00000173810	ENST00000454070	processed_pseudogene	0	0	0	34	0	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15
PPIE	ENSG00000084072	ENST00000324379	protein_coding	0	0	0	55	2	0	0	0	0	0	0	12	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIE	ENSG00000084072	ENST00000356511	protein_coding	0	0	1	76	0	0	0	0	0	0	0	6	0	0	66	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIE	ENSG00000084072	ENST00000372830	protein_coding	0	0	0	77	1	0	0	0	0	0	0	6	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIE	ENSG00000084072	ENST00000372835	protein_coding	0	0	0	55	1	0	0	0	0	0	0	13	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIE	ENSG00000084072	ENST00000456578	retained_intron	0	0	0	24	0	0	0	0	0	0	0	11	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIE	ENSG00000084072	ENST00000467741	processed_transcript	0	0	0	26	0	0	0	0	0	0	0	6	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9
PPIE	ENSG00000084072	ENST00000470018	protein_coding	0	0	0	196	0	0	0	0	0	0	0	16	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
PPIE	ENSG00000084072	ENST00000470213	protein_coding	0	0	0	54	0	0	0	0	0	0	0	13	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIE	ENSG00000084072	ENST00000474804	nonsense_mediated_decay	0	0	0	43	0	0	0	0	0	0	0	11	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIE	ENSG00000084072	ENST00000475350	nonsense_mediated_decay	0	0	0	55	2	0	0	0	0	0	0	12	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIE	ENSG00000084072	ENST00000480169	processed_transcript	0	0	0	36	0	0	0	0	0	0	0	17	0	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIE	ENSG00000084072	ENST00000482751	retained_intron	0	0	0	55	0	0	0	0	0	0	0	12	0	0	36	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIE	ENSG00000084072	ENST00000485507	retained_intron	0	0	0	27	0	0	0	0	0	0	0	14	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIE	ENSG00000084072	ENST00000495526	nonsense_mediated_decay	0	0	0	55	14	0	0	0	0	0	0	12	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIE	ENSG00000084072	ENST00000497370	protein_coding	0	0	0	54	0	0	0	0	0	0	0	13	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIEL	ENSG00000243970	ENST00000427240	unprocessed_pseudogene	0	1	0	130	0	0	0	0	0	0	0	22	0	0	95	0	3	0	0	0	0	0	1	0	0	0	0	0	0	11
PPIH	ENSG00000171960	ENST00000304979	protein_coding	0	2	0	61	0	0	0	0	0	0	0	12	0	0	37	0	0	0	0	1	0	0	1	0	0	0	0	0	1	12
PPIH	ENSG00000171960	ENST00000372549	protein_coding	0	0	0	23	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
PPIH	ENSG00000171960	ENST00000372550	protein_coding	0	2	0	38	0	0	0	0	0	0	0	9	0	0	17	0	0	0	0	1	0	0	1	0	0	0	0	0	1	12
PPIH	ENSG00000171960	ENST00000436387	protein_coding	0	0	0	22	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
PPIH	ENSG00000171960	ENST00000440068	protein_coding	0	1	0	38	0	0	1	0	0	0	0	9	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	1	12
PPIH	ENSG00000171960	ENST00000455203	protein_coding	0	1	0	39	0	0	2	0	0	0	0	10	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	1	13
PPIH	ENSG00000171960	ENST00000461351	nonsense_mediated_decay	0	1	0	45	0	0	0	0	0	0	0	12	0	0	26	0	0	0	0	0	0	0	1	0	0	0	0	0	1	7
PPM1J	ENSG00000155367	ENST00000309276	protein_coding	0	0	6	35	1	0	0	0	0	1	0	17	0	0	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6
PPM1J	ENSG00000155367	ENST00000359994	protein_coding	0	0	5	34	1	0	0	0	0	1	0	17	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7
PPM1J	ENSG00000155367	ENST00000464951	protein_coding	0	0	5	36	1	0	0	0	0	1	0	17	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6
PPM1J	ENSG00000155367	ENST00000471106	nonsense_mediated_decay	0	0	2	39	3	0	0	0	0	0	0	17	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6
PPM1J	ENSG00000155367	ENST00000482367	nonsense_mediated_decay	0	0	0	32	2	0	0	0	0	0	0	19	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
PPM1J	ENSG00000155367	ENST00000486709	retained_intron	0	0	0	27	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
PPOX	ENSG00000143224	ENST00000352210	protein_coding	0	0	2	31	0	0	3	0	0	0	0	13	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8
PPOX	ENSG00000143224	ENST00000367999	protein_coding	0	0	2	31	0	0	3	0	0	0	0	13	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8
PPOX	ENSG00000143224	ENST00000432542	protein_coding	0	0	1	46	0	0	1	0	0	0	0	13	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10
PPOX	ENSG00000143224	ENST00000460611	processed_transcript	0	0	0	28	0	0	0	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	14
PPOX	ENSG00000143224	ENST00000462866	processed_transcript	0	0	0	33	0	0	0	0	0	0	0	13	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
PPOX	ENSG00000143224	ENST00000462977	processed_transcript	0	0	0	28	0	0	0	0	0	0	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	12
PPOX	ENSG00000143224	ENST00000466452	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15
PPOX	ENSG00000143224	ENST00000468968	retained_intron	0	0	0	24	0	0	0	0	0	0	0	10	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10
PPOX	ENSG00000143224	ENST00000470607	processed_transcript	0	0	0	30	0	0	0	0	0	0	0	13	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10
PPOX	ENSG00000143224	ENST00000479246	retained_intron	0	0	0	26	0	0	0	0	0	0	0	10	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10
PPOX	ENSG00000143224	ENST00000490768	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	9	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11
PPOX	ENSG00000143224	ENST00000494216	processed_transcript	0	0	0	28	0	0	0	0	0	0	0	13	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12
PPOX	ENSG00000143224	ENST00000495483	processed_transcript	0	0	0	49	0	0	0	0	0	0	0	14	0	0	20	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10
PPOX	ENSG00000143224	ENST00000497522	processed_transcript	0	0	0	46	0	0	0	0	0	0	0	12	0	0	22	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8
PPOX	ENSG00000143224	ENST00000535223	protein_coding	0	0	1	46	0	0	1	0	0	0	0	13	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10
PPOX	ENSG00000143224	ENST00000537523	protein_coding	0	0	1	30	0	0	0	0	0	0	0	13	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14
PPOX	ENSG00000143224	ENST00000537829	protein_coding	0	0	1	30	0	0	0	0	0	0	0	13	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15
PPOX	ENSG00000143224	ENST00000539753	nonsense_mediated_decay	0	0	0	33	0	0	1	0	0	0	0	13	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
PPOX	ENSG00000143224	ENST00000541818	retained_intron	0	0	0	31	0	0	0	0	0	0	0	13	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15
PPOX	ENSG00000143224	ENST00000544598	protein_coding	0	0	0	33	0	0	1	0	0	0	0	13	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
PPP1R11P1	ENSG00000236216	ENST00000486095	processed_pseudogene	0	0	0	45	0	0	0	0	0	0	0	22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22
PPP1R11P1	ENSG00000236216	ENST00000537790	processed_pseudogene	0	0	0	45	0	0	0	0	0	0	0	22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22
PPP1R12B	ENSG00000077157	ENST00000290419	processed_transcript	0	0	0	246	0	0	0	0	0	0	0	13	0	0	221	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7
PPP1R12B	ENSG00000077157	ENST00000336894	protein_coding	0	1	4	495	20	0	1	0	0	0	0	11	0	0	445	4	0	0	0	0	0	0	1	0	0	0	0	0	1	18
PPP1R12B	ENSG00000077157	ENST00000356764	protein_coding	0	0	1	209	0	0	1	0	0	0	0	13	0	0	177	1	0	0	0	0	0	0	1	0	0	0	0	0	0	18
PPP1R12B	ENSG00000077157	ENST00000367269	retained_intron	0	0	0	24	0	0	0	0	0	0	0	4	0	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
PPP1R12B	ENSG00000077157	ENST00000367270	protein_coding	0	0	2	261	20	0	2	0	0	0	0	11	0	0	221	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7
PPP1R12B	ENSG00000077157	ENST00000391959	protein_coding	0	0	2	261	20	0	2	0	0	0	0	11	0	0	221	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7
PPP1R12B	ENSG00000077157	ENST00000434615	processed_transcript	0	0	0	37	0	0	0	0	0	0	0	11	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
PPP1R12B	ENSG00000077157	ENST00000462074	processed_transcript	0	0	0	41	0	0	0	0	0	0	0	12	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
PPP1R12B	ENSG00000077157	ENST00000464965	processed_transcript	0	0	0	27	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12
PPP1R12B	ENSG00000077157	ENST00000465284	processed_transcript	0	0	0	41	0	0	0	0	0	0	0	12	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
PPP1R12B	ENSG00000077157	ENST00000466273	processed_transcript	0	0	0	141	0	0	0	0	0	0	0	11	0	0	121	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8
PPP1R12B	ENSG00000077157	ENST00000466968	protein_coding	0	1	0	46	0	0	0	0	0	0	0	15	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11
PPP1R12B	ENSG00000077157	ENST00000476364	nonsense_mediated_decay	0	1	0	210	2	0	1	0	0	0	0	13	0	0	176	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18
PPP1R12B	ENSG00000077157	ENST00000480184	protein_coding	0	1	1	208	0	0	1	0	0	0	0	13	0	0	176	1	0	0	0	0	0	0	1	0	0	0	0	0	1	18
PPP1R12B	ENSG00000077157	ENST00000488330	retained_intron	0	0	0	28	0	0	0	0	0	0	0	15	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8
PPP1R12B	ENSG00000077157	ENST00000491336	processed_transcript	0	0	0	246	0	0	0	0	0	0	0	13	0	0	221	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7
PPP1R12B	ENSG00000077157	ENST00000498070	processed_transcript	0	0	0	125	0	0	0	0	0	0	0	11	0	0	102	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8
PPP1R12B	ENSG00000077157	ENST00000608999	protein_coding	0	1	4	508	30	0	1	0	0	0	0	14	0	0	445	4	0	0	0	0	0	0	1	0	0	0	0	0	1	18
PPP1R15B	ENSG00000158615	ENST00000367188	protein_coding	0	2	4	44	8	0	0	0	0	0	0	10	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	2	18
PPP1R8	ENSG00000117751	ENST00000236412	protein_coding	0	0	1	46	0	0	2	0	0	0	0	6	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14
PPP1R8	ENSG00000117751	ENST00000311772	protein_coding	0	0	1	46	0	0	1	0	0	0	0	6	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13
PPP1R8	ENSG00000117751	ENST00000373931	protein_coding	0	0	1	46	0	0	1	0	0	0	0	6	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14
PPP1R8	ENSG00000117751	ENST00000431586	protein_coding	0	0	1	42	0	0	1	0	0	0	0	4	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13
PPP1R8	ENSG00000117751	ENST00000486634	processed_transcript	0	0	0	21	0	0	0	0	0	0	0	6	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10
PPP1R8P1	ENSG00000224986	ENST00000452549	processed_pseudogene	0	0	0	42	0	0	0	0	0	0	0	24	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	13
PPP2R5A	ENSG00000066027	ENST00000261461	protein_coding	0	3	3	265	3	0	2	0	1	0	0	18	0	0	218	1	0	0	0	1	0	0	1	0	0	0	0	0	3	24
PPP2R5A	ENSG00000066027	ENST00000479259	processed_transcript	0	0	0	150	0	0	0	0	0	0	0	13	0	0	120	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15
PPP2R5A	ENSG00000066027	ENST00000498123	processed_transcript	0	0	0	76	0	0	0	0	0	0	0	24	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
PPP2R5A	ENSG00000066027	ENST00000498129	processed_transcript	0	1	0	158	0	0	0	0	0	0	0	10	0	0	132	0	2	0	0	0	0	0	1	0	0	0	0	0	0	15
PPP2R5A	ENSG00000066027	ENST00000537030	protein_coding	0	2	0	197	0	0	0	0	0	0	0	18	0	0	164	0	0	0	0	0	0	0	1	0	0	0	0	0	2	15
PPT1	ENSG00000131238	ENST00000372775	processed_transcript	0	0	0	45	0	0	0	0	0	0	0	16	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18
PPT1	ENSG00000131238	ENST00000372779	protein_coding	0	0	2	125	0	0	0	0	0	0	0	12	0	0	85	2	0	0	0	0	0	0	0	0	0	0	0	0	0	28
PPT1	ENSG00000131238	ENST00000433473	protein_coding	4	0	1	148	7	0	2	0	0	0	0	14	0	0	96	1	0	0	0	0	0	0	0	0	0	0	0	4	0	29
PPT1	ENSG00000131238	ENST00000439754	protein_coding	0	0	1	112	0	0	0	0	0	0	0	16	0	0	62	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34
PPT1	ENSG00000131238	ENST00000449045	protein_coding	0	0	0	141	1	0	0	0	0	0	0	15	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
PPT1	ENSG00000131238	ENST00000526547	protein_coding	0	0	1	90	0	0	1	0	0	0	0	14	0	0	48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27
PPT1	ENSG00000131238	ENST00000527311	protein_coding	0	0	1	140	0	0	0	0	0	0	0	16	0	0	96	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28
PPT1	ENSG00000131238	ENST00000529905	nonsense_mediated_decay	4	0	1	145	4	0	0	0	0	0	0	15	0	0	98	1	0	0	0	0	0	0	0	0	0	0	0	4	0	28
PPT1	ENSG00000131238	ENST00000530076	protein_coding	0	1	0	57	0	1	3	0	0	0	0	16	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
PPT1	ENSG00000131238	ENST00000530704	nonsense_mediated_decay	0	0	1	141	2	0	0	0	0	0	0	15	0	0	96	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28
PQLC2	ENSG00000040487	ENST00000375153	protein_coding	0	3	3	144	4	0	1	0	0	0	0	29	0	0	87	3	0	0	0	0	0	0	0	0	0	0	0	0	3	23
PQLC2	ENSG00000040487	ENST00000375155	protein_coding	0	3	3	144	4	0	0	0	0	0	0	29	0	0	88	3	0	0	0	0	0	0	0	0	0	0	0	0	3	23
PQLC2	ENSG00000040487	ENST00000400548	protein_coding	0	3	2	145	4	0	0	0	0	0	0	29	0	0	89	2	0	0	0	0	0	0	0	0	0	0	0	0	3	23
PQLC2	ENSG00000040487	ENST00000432465	protein_coding	0	4	2	83	1	0	0	0	0	0	0	30	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	4	37
PQLC2	ENSG00000040487	ENST00000469076	nonsense_mediated_decay	0	0	0	150	9	0	0	0	0	0	0	29	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
PQLC2	ENSG00000040487	ENST00000497827	nonsense_mediated_decay	0	0	1	147	6	0	0	0	0	0	0	30	0	0	87	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24
PRAMEF1	ENSG00000116721	ENST00000332296	protein_coding	0	2	3	58	4	0	3	0	0	0	0	25	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	2	15
PRAMEF1	ENSG00000116721	ENST00000400814	protein_coding	0	1	2	55	4	1	2	0	0	0	0	25	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24
PRAMEF11	ENSG00000204513	ENST00000437584	protein_coding	0	0	1	17	0	0	0	0	0	0	0	11	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF11	ENSG00000204513	ENST00000535591	protein_coding	0	0	1	21	1	0	0	0	0	0	0	14	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF12	ENSG00000116726	ENST00000357726	protein_coding	0	2	9	36	1	0	0	0	0	0	0	12	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	2	22
PRAMEF2	ENSG00000120952	ENST00000240189	protein_coding	0	3	12	59	0	0	1	0	0	0	0	6	0	0	17	12	0	0	0	0	0	0	0	0	0	0	0	0	3	35
PRAMEF25	ENSG00000204505	ENST00000415919	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF26	ENSG00000229571	ENST00000423177	protein_coding	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF4	ENSG00000243073	ENST00000235349	protein_coding	0	2	3	3	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PRCC	ENSG00000143294	ENST00000271526	protein_coding	0	0	2	134	0	0	0	0	0	0	0	19	0	0	104	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11
PRCC	ENSG00000143294	ENST00000353233	protein_coding	0	0	1	135	0	0	0	0	0	0	0	19	0	0	105	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11
PRCC	ENSG00000143294	ENST00000454659	protein_coding	0	0	2	76	0	0	0	0	0	0	0	19	0	0	31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26
PRCC	ENSG00000143294	ENST00000459707	retained_intron	0	0	0	31	0	0	0	0	0	0	0	12	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12
PRCC	ENSG00000143294	ENST00000469071	retained_intron	0	0	0	42	0	0	0	0	0	0	0	19	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12
PRCC	ENSG00000143294	ENST00000473387	processed_transcript	0	0	0	98	0	0	0	0	0	0	0	14	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
PRCC	ENSG00000143294	ENST00000491853	processed_transcript	0	0	0	151	0	0	0	0	0	0	0	10	0	0	130	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10
PRCC	ENSG00000143294	ENST00000526188	protein_coding	0	0	0	77	0	0	0	0	0	0	0	18	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
PRDM16	ENSG00000142611	ENST00000270722	protein_coding	0	6	3	1752	23	0	0	0	0	0	0	15	0	0	1701	3	0	0	0	0	0	0	0	0	0	0	0	0	6	13
PRDM16	ENSG00000142611	ENST00000378389	processed_transcript	0	0	0	79	0	0	0	0	0	0	0	22	0	0	40	0	3	0	0	0	0	0	0	0	0	0	0	0	0	14
PRDM16	ENSG00000142611	ENST00000378391	protein_coding	0	6	3	1742	4	0	0	0	0	0	0	24	0	0	1701	3	0	0	0	0	0	0	0	0	0	0	0	0	6	13
PRDM16	ENSG00000142611	ENST00000378398	protein_coding	0	6	3	1752	23	0	0	0	0	0	0	15	0	0	1701	3	0	0	0	0	0	0	0	0	0	0	0	0	6	13
PRDM16	ENSG00000142611	ENST00000441472	protein_coding	0	6	3	1752	23	0	0	0	0	0	0	15	0	0	1701	3	0	0	0	0	0	0	0	0	0	0	0	0	6	13
PRDM16	ENSG00000142611	ENST00000442529	protein_coding	0	6	3	1752	23	0	0	0	0	0	0	15	0	0	1701	3	0	0	0	0	0	0	0	0	0	0	0	0	6	13
PRDM16	ENSG00000142611	ENST00000463591	protein_coding	1	1	0	696	1	0	0	0	0	0	0	22	0	0	658	0	0	0	0	0	0	0	0	0	0	1	0	0	1	15
PRDM16	ENSG00000142611	ENST00000509860	protein_coding	0	5	3	228	1	0	0	0	0	0	0	22	0	0	183	3	0	0	0	0	0	0	0	0	0	0	0	0	5	22
PRDM16	ENSG00000142611	ENST00000511072	protein_coding	0	6	3	1737	1	0	0	0	0	0	0	22	0	0	1701	3	0	0	0	0	0	0	0	0	0	0	0	0	6	13
PRDM16	ENSG00000142611	ENST00000512462	processed_transcript	0	0	0	952	0	0	0	0	0	0	0	22	0	0	906	0	11	0	0	0	0	0	0	0	0	0	0	0	0	13
PRDM16	ENSG00000142611	ENST00000514189	protein_coding	0	6	3	1737	1	0	0	0	0	0	0	22	0	0	1701	3	0	0	0	0	0	0	0	0	0	0	0	0	6	13
PRDM16	ENSG00000142611	ENST00000606170	retained_intron	0	1	0	42	0	0	0	0	0	0	0	23	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	15
PRDM16	ENSG00000142611	ENST00000607632	retained_intron	0	0	0	570	0	0	0	0	0	0	0	28	0	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
PRDM2	ENSG00000116731	ENST00000235372	protein_coding	0	15	10	406	13	0	4	0	0	0	0	18	0	0	360	10	0	0	0	0	0	0	1	0	0	0	0	0	15	11
PRDM2	ENSG00000116731	ENST00000311066	protein_coding	0	14	10	278	2	0	4	0	0	0	0	20	0	0	241	10	0	0	0	0	0	0	1	0	0	0	0	0	14	11
PRDM2	ENSG00000116731	ENST00000343137	protein_coding	0	13	10	125	1	0	1	0	0	0	0	20	0	0	94	10	0	0	0	0	0	0	1	0	0	0	0	0	12	9
PRDM2	ENSG00000116731	ENST00000376048	protein_coding	0	1	2	446	12	0	0	0	0	0	0	18	0	0	398	2	0	0	0	0	0	0	0	0	0	0	0	0	1	18
PRDM2	ENSG00000116731	ENST00000407521	protein_coding	0	1	1	116	0	0	2	0	0	0	0	25	0	0	80	1	0	0	0	0	0	0	1	0	0	0	0	0	0	9
PRDM2	ENSG00000116731	ENST00000413440	protein_coding	0	13	10	126	2	0	1	0	0	0	0	20	0	0	94	10	0	0	0	0	0	0	1	0	0	0	0	0	12	9
PRDM2	ENSG00000116731	ENST00000484063	protein_coding	0	1	0	192	0	0	0	0	0	0	0	12	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18
PRDM2	ENSG00000116731	ENST00000487453	protein_coding	0	3	0	60	0	1	3	0	0	0	0	26	0	0	18	0	0	0	0	0	0	0	2	0	0	0	0	0	0	13
PRDM2	ENSG00000116731	ENST00000491134	nonsense_mediated_decay	0	1	0	201	3	0	0	0	0	0	0	16	0	0	166	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16
PRDM2	ENSG00000116731	ENST00000491815	retained_intron	0	1	0	92	0	0	0	0	0	0	0	14	0	0	65	0	5	0	0	0	0	0	1	0	0	0	0	0	0	9
PRDM2	ENSG00000116731	ENST00000502724	processed_transcript	0	1	0	120	0	0	0	0	0	0	0	14	0	0	92	0	2	0	0	0	0	0	1	0	0	0	0	0	0	13
PRDM2	ENSG00000116731	ENST00000502727	processed_transcript	0	1	0	122	0	0	0	0	0	0	0	15	0	0	92	0	2	0	0	0	0	0	1	0	0	0	0	0	0	14
PRDM2	ENSG00000116731	ENST00000503842	protein_coding	0	1	2	268	1	0	1	0	0	0	0	22	0	0	235	2	0	0	0	0	0	0	1	0	0	0	0	0	0	9
